datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;E;F;D1;F1;D2;F2;D3;F3;D4;F4;D5;F5;D6;F6;D7;F7;D8;F8;D9;F9;D10;F10;D11;F11;D12;F12;D13;F13;D14;F14;D15;F15;D16;F16;D17;F17;D18;F18;D19;F19;D20;F20;D21;F21;D22;F22;D23;F23;D24;F24;D25;F25;D26;F26;D27;F27
26.09.2021;Bundestagswahl;14713000;0019;0019;1;1;798;505;0;1303;423;7;4;419;5;418;58;55;70;55;91;51;63;76;48;71;65;85;0;5;7;6;0;0;2;1;3;2;1;0;0;0;0;0;6;5;0;0;0;0;0;0;5;3;0;0;0;1;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0109;0109;1;1;810;517;0;1327;490;3;1;489;1;489;55;56;91;85;86;56;77;91;45;72;108;102;0;5;6;3;0;1;4;2;2;1;2;1;0;1;1;0;9;3;0;1;0;0;0;0;2;0;0;3;0;5;0;1;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;0119;0119;1;1;1005;575;0;1580;714;12;5;709;4;710;59;58;148;103;127;95;110;138;83;111;139;149;0;12;19;11;0;0;4;4;2;2;5;4;0;0;1;1;10;11;0;0;0;0;0;0;2;1;0;1;0;1;0;8;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0121;0121;1;1;830;651;0;1481;623;7;3;620;4;619;51;48;93;69;141;95;82;106;71;89;143;154;0;11;12;11;0;1;9;5;5;2;2;2;0;2;0;0;9;11;0;0;0;0;0;0;2;3;0;1;0;3;0;6;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0201;0201;1;1;693;481;0;1174;497;4;2;495;1;496;37;37;70;48;120;74;84;104;44;57;108;117;0;10;6;6;0;2;9;8;0;0;2;3;0;0;0;1;11;12;0;0;0;0;0;3;3;4;0;2;0;3;0;5;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;0209;0209;1;1;804;461;0;1265;505;7;4;501;4;501;53;55;57;39;115;74;75;92;55;68;117;137;0;1;11;8;0;1;5;7;3;5;1;0;0;2;0;0;7;5;0;0;0;0;0;1;2;3;0;1;0;0;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0212;0212;1;1;685;491;0;1176;474;3;0;474;0;474;46;44;81;63;92;50;76;93;45;63;107;120;0;11;11;9;0;0;5;3;1;2;0;0;0;1;1;1;9;8;0;0;0;0;0;0;0;0;0;1;0;2;0;3;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0219;0219;1;1;722;582;0;1304;442;2;0;442;0;442;45;41;70;46;95;64;62;68;47;65;89;107;0;13;19;12;0;0;3;4;1;4;2;1;0;0;2;2;3;5;0;0;0;0;0;1;4;1;0;2;0;4;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0220;0220;1;1;687;288;0;975;448;5;5;443;6;442;88;80;70;61;91;64;100;109;19;29;50;59;0;9;5;7;0;3;4;3;3;4;2;0;0;0;2;3;9;7;0;0;0;0;0;0;0;0;0;0;0;3;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0230;0230;1;1;800;449;0;1249;482;7;8;474;6;476;71;68;78;67;105;67;90;111;30;34;70;83;0;8;13;8;0;0;4;7;1;2;1;0;0;2;1;0;4;3;0;3;0;0;0;1;6;6;0;0;0;4;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0241;0241;1;1;669;518;0;1187;435;1;4;431;4;431;44;43;53;37;114;71;89;107;27;36;80;96;0;8;9;7;0;0;1;1;3;3;3;4;0;0;1;1;4;5;0;1;0;0;0;1;3;2;0;1;0;2;0;5;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0249;0249;1;1;624;493;0;1117;474;4;3;471;2;472;30;36;61;43;147;102;60;79;34;48;111;123;0;10;11;12;0;0;2;2;5;1;1;1;0;1;1;1;8;4;0;1;0;1;0;0;0;0;0;1;0;3;0;3;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0309;0309;1;1;599;472;0;1071;433;0;0;433;0;433;36;39;74;61;89;61;95;121;39;45;79;79;0;5;7;8;0;0;6;3;2;1;1;1;0;1;1;1;3;4;0;0;0;2;0;0;1;1;0;0;0;0;0;0;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0311;0311;1;1;627;555;0;1182;499;8;1;498;0;499;34;38;62;55;147;76;81;92;48;66;103;130;0;9;13;11;0;0;6;5;0;0;0;2;0;3;0;0;4;3;0;1;0;0;0;1;0;0;0;1;0;1;0;5;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0319;0319;1;1;784;494;0;1278;553;3;4;549;3;550;46;50;77;54;158;77;79;120;35;49;116;148;0;10;12;9;0;0;13;7;1;1;0;2;0;1;0;0;12;15;0;0;0;0;0;0;0;1;0;2;0;1;0;3;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0329;0329;1;1;781;565;0;1346;578;1;3;575;2;576;55;52;142;107;96;55;92;137;49;84;111;103;0;4;11;7;0;1;7;5;1;1;2;0;0;2;1;1;8;10;0;0;0;1;0;1;0;0;0;1;0;3;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0338;0338;1;1;632;400;0;1032;466;1;3;463;4;462;44;45;71;55;115;64;96;124;24;34;87;93;0;9;8;11;0;1;8;8;1;1;2;1;0;2;0;0;5;6;0;0;0;0;0;1;2;1;0;0;0;4;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0339;0339;1;1;630;459;0;1089;515;6;3;512;3;512;27;26;73;54;143;84;75;101;41;55;132;159;0;8;7;8;0;1;4;3;3;3;1;1;0;0;0;2;5;5;0;0;0;0;0;0;1;1;0;0;0;0;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0341;0341;1;1;693;432;0;1125;528;3;3;525;1;527;31;29;69;56;133;77;99;115;33;57;121;148;0;15;16;8;0;0;6;4;4;3;1;1;0;1;1;0;10;9;0;0;0;0;0;0;1;3;0;0;0;1;0;0;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0349;0349;1;1;677;494;0;1171;574;7;4;570;3;571;34;28;79;68;143;72;95;107;49;69;137;172;0;3;7;14;0;2;9;8;4;7;3;2;0;0;1;0;9;13;0;0;0;0;0;1;0;2;0;0;0;1;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0359;0359;1;1;701;549;0;1250;544;8;0;544;0;544;51;48;60;50;156;93;72;106;38;41;129;158;0;14;14;9;0;0;5;6;1;1;5;0;0;0;0;0;9;12;0;0;0;0;0;0;2;4;0;0;0;2;0;0;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;0401;0401;1;1;610;430;0;1040;474;6;2;472;3;471;41;42;90;72;81;48;67;89;44;64;130;129;0;3;3;4;0;0;3;2;0;0;1;2;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;2;0;0;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0409;0409;1;1;634;482;0;1116;500;4;2;498;2;498;33;41;85;62;94;50;67;89;41;70;149;147;0;9;7;5;0;0;5;3;0;5;5;0;0;2;0;0;10;7;0;0;0;0;0;0;2;1;0;1;0;3;0;3;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0411;0411;1;1;695;416;0;1111;579;3;1;578;2;577;46;41;116;95;97;56;102;125;62;80;129;138;0;11;8;6;0;0;8;10;1;0;1;1;0;1;0;0;7;8;0;0;0;0;0;0;1;0;0;1;0;3;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0421;0421;1;1;768;559;0;1327;614;12;3;611;2;612;45;41;96;72;133;62;97;126;56;94;145;165;0;14;12;7;0;1;17;14;1;1;3;0;0;2;0;0;5;6;0;0;0;0;0;0;1;0;0;1;0;5;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0422;0422;1;1;748;514;0;1262;607;5;5;602;5;602;55;42;89;63;132;61;84;113;54;96;151;181;0;15;14;9;0;0;6;7;3;1;2;0;0;0;1;1;7;6;0;0;0;2;0;0;4;1;0;0;0;1;0;3;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0439;0439;1;1;695;414;0;1109;457;1;2;455;1;456;38;45;75;62;119;65;82;110;31;44;73;91;0;9;15;9;0;0;5;3;2;0;1;1;0;3;0;0;9;7;0;0;0;0;0;0;4;3;0;0;0;1;0;3;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;0449;0449;1;1;756;351;0;1107;479;2;1;478;1;478;49;47;86;64;119;77;79;96;26;34;80;101;0;11;14;12;0;2;6;6;2;2;0;0;0;2;0;0;12;13;0;0;0;0;0;0;3;2;0;1;0;1;0;7;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;0509;0509;1;1;857;380;0;1237;549;5;4;545;4;545;76;75;100;80;92;66;100;115;50;54;105;113;0;9;10;10;0;0;4;5;2;1;0;0;0;1;0;0;6;4;0;3;0;1;0;1;0;0;0;1;0;2;0;4;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0518;0518;1;1;665;529;0;1194;566;0;2;564;2;564;31;28;88;68;104;55;81;109;50;80;166;176;0;8;16;7;0;0;6;7;0;2;1;1;0;2;0;0;18;14;0;1;0;0;0;0;3;1;0;0;0;4;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0519;0519;1;1;661;423;0;1084;561;7;4;557;5;556;39;41;98;70;104;46;92;117;51;70;152;173;0;7;7;8;0;0;6;4;2;4;1;1;0;1;0;0;5;6;0;0;0;1;0;0;0;2;0;0;0;2;0;3;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0521;0521;1;1;609;489;0;1098;470;8;1;469;1;469;42;44;85;59;62;47;78;94;37;62;136;125;0;2;4;8;0;0;5;5;3;3;3;0;0;0;1;0;10;12;0;2;0;0;0;0;3;1;0;0;0;0;0;5;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0522;0522;1;1;542;575;0;1117;448;5;1;447;0;448;25;29;99;76;80;42;61;78;38;70;122;126;0;0;8;6;0;0;4;4;4;7;0;0;0;0;0;0;6;7;0;1;0;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0539;0539;1;1;605;416;0;1021;509;4;2;507;2;507;46;43;76;56;86;50;98;118;38;62;135;144;0;10;10;4;0;0;5;4;1;1;1;1;0;0;0;0;11;10;0;0;0;0;0;0;0;0;0;0;0;2;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0540;0540;1;1;652;475;0;1127;517;3;4;513;1;516;28;35;102;62;89;50;83;105;46;85;138;147;0;5;6;4;0;0;6;3;1;3;0;0;0;0;1;0;10;10;0;0;0;0;0;0;3;3;0;0;0;2;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0601;0601;1;1;735;474;0;1209;514;5;4;510;2;512;53;60;81;64;93;44;93;107;43;69;103;114;0;8;16;13;0;0;12;7;5;7;1;2;0;0;0;0;7;4;0;0;0;1;0;0;1;5;0;2;0;2;0;3;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;0602;0602;1;1;669;364;0;1033;480;4;5;475;6;474;64;72;89;62;86;58;90;116;32;46;71;70;0;9;16;14;0;1;11;9;5;4;0;1;0;1;0;0;10;5;0;0;0;1;0;0;1;0;0;0;0;4;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0609;0609;1;1;620;446;0;1066;527;6;1;526;0;527;64;55;124;93;44;29;76;88;59;105;140;124;0;2;5;7;0;0;3;2;1;1;0;0;0;0;1;0;8;11;0;0;0;0;0;2;1;1;0;1;0;2;0;4;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0619;0619;1;1;644;376;0;1020;479;8;2;477;0;479;39;38;65;50;85;56;88;94;42;52;113;140;0;9;17;13;0;2;9;3;1;0;1;1;0;1;1;1;15;12;0;0;0;1;0;0;1;1;0;0;0;2;0;3;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0621;0621;1;1;674;496;0;1170;456;5;3;453;3;453;56;52;90;63;57;49;78;88;37;56;100;96;0;12;11;11;0;0;9;7;3;2;3;1;0;0;0;0;7;11;0;0;0;0;0;1;2;2;0;1;0;0;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0629;0629;1;1;646;374;0;1020;419;1;2;417;3;416;51;49;56;52;55;44;94;97;51;61;81;85;0;5;9;5;0;0;4;2;2;4;2;0;0;0;0;1;9;8;0;0;0;0;0;0;3;1;0;0;0;1;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;1009;1009;1;1;975;366;0;1341;581;2;4;577;4;577;116;109;122;83;77;70;96;97;35;59;69;79;0;23;21;12;0;4;15;12;0;0;1;0;0;0;1;1;13;11;0;1;0;1;0;0;5;2;0;6;0;6;0;1;3;0;2;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1029;1029;1;1;948;295;0;1243;547;1;10;537;10;537;102;95;92;70;80;79;112;99;41;52;58;73;0;15;17;14;0;6;9;5;0;4;0;0;0;0;2;1;10;10;0;0;0;4;0;0;5;3;0;5;0;1;0;1;5;0;0;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1039;1039;1;1;961;349;0;1310;562;4;6;556;6;556;112;106;67;49;105;89;93;103;40;40;72;86;0;21;27;20;0;0;17;12;0;5;4;1;0;1;0;0;11;8;0;1;0;3;0;0;2;1;0;3;0;4;0;3;3;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1049;1049;1;1;1062;289;0;1351;626;3;5;621;4;622;143;135;72;64;112;92;108;102;47;52;62;84;0;26;30;22;0;3;11;9;0;7;0;0;0;0;0;1;13;7;0;0;0;2;0;0;7;5;0;6;0;3;0;2;8;0;0;0;8;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1059;1059;1;1;861;358;0;1219;560;0;7;553;9;551;106;92;86;48;100;98;84;97;39;55;89;91;0;15;20;17;0;0;5;7;0;8;4;5;0;2;4;2;6;8;0;0;0;0;0;0;0;0;0;3;0;2;0;1;5;0;3;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1069;1069;1;1;839;347;0;1186;529;3;4;525;5;524;131;126;103;71;70;58;91;99;37;47;46;52;0;22;19;15;0;1;17;14;0;3;5;3;0;0;0;1;5;4;0;2;0;1;0;0;0;1;0;0;0;2;0;2;1;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1079;1079;1;1;873;408;0;1281;534;7;6;528;2;532;108;99;87;69;115;98;91;82;39;48;42;65;0;18;20;16;0;2;10;7;0;2;3;4;0;1;1;1;4;5;0;1;0;2;0;0;3;2;0;2;0;2;0;6;2;0;0;0;2;0;1;0;;
26.09.2021;Bundestagswahl;14713000;1101;1101;1;1;773;423;0;1196;599;3;6;593;5;594;102;90;169;136;60;57;132;144;47;61;36;48;0;6;13;10;0;1;13;10;0;0;1;1;0;0;1;1;6;10;0;1;0;3;0;0;1;2;0;5;0;5;0;3;4;0;2;0;5;0;1;0;;
26.09.2021;Bundestagswahl;14713000;1119;1119;1;1;813;274;0;1087;485;3;11;474;9;476;107;109;94;75;47;50;120;127;36;38;35;32;0;9;6;4;0;1;6;7;0;3;3;1;0;2;1;2;8;9;0;0;0;0;0;1;4;1;0;3;0;1;0;1;6;0;1;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1129;1129;1;1;802;244;0;1046;447;0;7;440;5;442;103;100;107;89;43;35;107;111;21;31;24;31;0;10;13;9;0;1;6;9;0;1;2;1;0;1;0;0;5;8;0;0;0;1;0;0;2;1;0;2;0;1;0;0;4;0;1;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1131;1131;1;1;795;231;0;1026;462;2;5;457;4;458;108;113;113;91;49;44;111;127;25;25;26;21;0;9;9;9;0;0;6;4;0;3;2;1;0;0;0;0;4;5;0;0;0;0;0;0;2;1;0;0;0;4;0;1;1;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1149;1149;1;1;930;214;0;1144;550;0;9;541;7;543;129;126;127;108;69;68;123;128;29;33;32;34;0;13;8;6;0;4;9;9;0;2;1;0;0;0;1;0;3;4;0;0;0;1;0;0;3;1;0;2;0;0;0;4;1;0;1;0;5;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1150;1150;1;1;797;175;0;972;402;1;8;394;4;398;121;112;93;74;45;41;77;84;17;24;23;28;0;8;8;8;0;3;3;5;0;0;2;1;0;1;0;0;2;4;0;0;0;1;0;0;0;1;0;0;0;3;0;0;2;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1169;1169;1;1;862;257;0;1119;482;1;11;471;11;471;101;104;116;97;50;44;120;117;23;33;23;30;0;12;8;8;0;1;12;8;0;0;1;2;0;0;1;0;3;6;0;0;0;4;0;0;3;1;0;3;0;1;0;0;3;0;0;0;7;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1209;1209;1;1;882;303;0;1185;431;4;4;427;6;425;133;120;58;54;53;38;70;73;35;44;29;33;0;16;25;13;0;3;10;8;0;3;1;2;0;1;1;3;7;6;0;0;0;0;0;0;3;1;0;3;0;3;0;1;2;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1211;1211;1;1;798;327;0;1125;445;2;2;443;3;442;101;95;65;58;39;31;105;109;52;46;34;44;0;13;18;12;0;2;8;9;0;2;2;2;0;0;0;0;10;10;0;0;0;0;0;0;3;4;0;3;0;0;0;2;3;0;1;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1220;1220;1;1;860;361;0;1221;565;2;8;557;8;557;137;126;109;79;59;50;112;120;57;80;35;42;0;12;14;10;0;0;13;11;0;4;0;0;0;1;0;0;13;12;0;0;0;2;0;1;4;0;0;2;0;3;0;2;2;0;1;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1301;1301;1;1;571;262;0;833;430;0;2;428;1;429;105;107;129;79;39;40;69;80;36;52;24;37;0;12;4;1;0;0;9;9;0;6;0;0;0;1;0;0;7;4;0;0;0;0;0;0;5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1309;1309;1;1;644;292;0;936;436;3;2;434;2;434;90;90;107;70;34;25;85;108;46;69;26;35;0;12;8;5;0;1;14;7;0;2;1;0;0;0;3;2;5;3;0;0;0;0;0;1;3;1;0;1;0;0;0;2;10;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1319;1319;1;1;962;242;0;1204;571;1;1;570;5;566;185;173;137;102;33;37;119;124;31;46;18;24;0;16;12;6;0;4;13;14;0;1;1;1;0;0;1;0;4;3;0;0;0;0;0;2;6;5;0;1;0;2;0;5;7;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1329;1329;1;1;962;251;0;1213;548;1;12;536;10;538;162;149;143;117;45;40;97;115;32;38;21;24;0;20;10;8;0;2;7;6;0;1;2;1;0;0;2;0;3;1;0;1;0;6;0;2;4;3;0;2;0;1;0;1;3;0;0;0;5;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1339;1339;1;1;968;225;0;1193;498;0;8;490;10;488;111;113;113;84;47;52;115;113;28;35;27;38;0;12;16;8;0;3;10;8;0;1;3;1;0;0;3;0;6;8;0;0;0;1;0;3;4;1;0;2;0;1;0;4;3;0;0;0;3;0;1;0;;
26.09.2021;Bundestagswahl;14713000;1349;1349;1;1;742;304;0;1046;488;0;9;479;6;482;118;116;115;102;33;30;113;105;42;51;18;28;0;13;11;5;0;2;13;14;0;1;2;0;0;1;0;0;4;5;0;2;0;2;0;0;1;0;0;3;0;2;0;0;5;0;0;0;3;0;1;0;;
26.09.2021;Bundestagswahl;14713000;1359;1359;1;1;981;279;0;1260;599;1;8;591;10;589;160;152;132;102;60;54;120;120;42;53;25;38;0;20;15;10;0;1;16;11;0;2;2;1;0;1;0;0;11;8;0;2;0;1;0;3;2;5;0;3;0;1;0;1;1;0;3;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1361;1361;1;1;869;236;0;1105;470;0;5;465;4;466;125;129;69;47;66;51;95;107;33;43;33;40;0;14;11;9;0;0;7;3;0;4;1;0;0;0;0;0;16;12;0;1;0;0;0;0;2;1;0;2;0;0;0;3;3;0;0;0;3;0;1;0;;
26.09.2021;Bundestagswahl;14713000;1401;1401;1;1;774;429;0;1203;568;5;5;563;5;563;171;166;176;152;38;33;95;96;43;53;20;29;0;11;8;6;0;1;4;1;0;1;0;0;0;1;1;0;4;3;0;1;0;0;0;0;1;1;0;3;0;3;0;2;0;0;1;0;0;0;1;0;;
26.09.2021;Bundestagswahl;14713000;1410;1410;1;1;908;240;0;1148;574;4;18;556;14;560;133;123;139;96;64;64;124;143;22;48;34;27;0;16;10;5;0;2;9;12;0;1;0;0;0;1;3;1;4;4;0;1;0;4;0;1;5;3;0;2;0;5;0;1;5;0;0;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1421;1421;1;1;879;289;0;1168;517;1;6;511;4;513;152;155;119;94;52;56;105;105;23;40;23;23;0;8;16;5;0;4;8;8;0;1;0;0;0;0;1;1;2;4;0;0;0;0;0;0;2;2;0;4;0;2;0;1;4;0;1;0;2;0;1;0;;
